PROD_ID,PROD_NAME
4253,DICHROIC GLASS ART 2 FER ONE OUTSIDER SRA+
4254,BRITTANIA HOUSTON OILERS POLYESTER TIE NR
4255,CHICAGO BEARS SOLDIER FIELD SEAT BACK BLUE 23
4256,DAVE BURBA INDIANS BOBBLEHEAD
4257,CLEVELAND INDIANS TRAVIS FRYMAN BOBBLEHEAD
4258,DREAMSICLES SWEET BOUQUET SWEET
4259,STERLING SILVER LOVE KNOT RING  OPAL SIZE 6
4260,CHARMING TAILS - SNOW CONE - 2002
4261,AUTUMN LEAF- AMBER&SILVER PENDANT
4262,LOT OF 8 STEPHEN KING BOOKS - 62 HOURS TOTAL
4263,GREEN DEPRESSION GLASS FLOWER FROG 12 HOLES
4264,GEORGE FOREMAN FAMILY SIZE GRILL GR15 NEW!!!
4265,WAX POTPOURRI CASE  = 36
4266,SHOW YOUR PATRIOTISM  - U.S. ANTENNA FLAGS
4267,13HALLOWEEN BILL-LIMITED 2002 EDITION2 FOR 1
4268,SPARCO  SHOULDER HARNESS BELT PADS   FERRARI
4269,MOCK TURTLENECK DRESS BY LANDS END 10/12 M P
4270,CAMEO JEWELRY SAGE CAMEOS SILVER FINISH
4271,GREEN OVAL AMBER JEWELRY RING SIZE 7
4272,DRAGON NEW ADIKEN FOR GW RAL PARTHA FANS
4273,DUCK MOTION DECOY ROTATING WINGS  MALLARD
4274,LIMTED EDITION JOHN DEER COIN BANK
4275,TOMMY HILFIGER TOTE BAG- LIKE NEW
4276,FREAK BARREL KIT AUTOCOCKER PAINTBALL NEW NR!
4277,NEW! BIG MULTI CZ DIAMONDS SILVER RING SZ 8.5
4278,STERLING SILVER DISCO EARRINGS
4306,ERICSSON A1228 LIKE NEW
6300,1994 ELVIS PRESLEY COFFEE TABLE BOOK
6301,WWF  MICK FOLEY: HARD KNOCKS & CHEAP POPS MANKIND (MOVIE) DVD RELEASE YEAR: 2001
6302,MOORE CREATIONS: VAMPIRELLA MINI-BUST STATUE
6303,GI JOE #137 MARVEL SNAKE EYES VS SCARLETT
6304,NEW SPALDING 18 PLY VOLLEYBALL NET BLUE
6305,SET OF 5 LEGO KITS **BRAND NEW**
6306,CATWOMAN HALLMARK KEEPSAKE ORNAMENT-NIB
6307,THE FLASH KEEPSAKE ORNAMENT  NIB
6308,WB BATMAN MINI STATUE FIGURE WARNER BROTHERS
6309,ZIPPO LIGHTER BOEING ROSIE THE RIVETER 1940
6310,LORD OF THE RINGS  THE HOBBIT  - AUDIO BOOKS
6311,FAIRY FIGURE D NEW
6312,BRIARBERRY COLL NAVY/GREEN PLAID DRESS MOC
6313,GYMBOREE WINTER MAGIC *CITRON* HAT 18-3T NWOT
6314,12-18 SORBET BABY GAP 4PC PINKDENIM DRESS/HAT
6315,JESUS IS ALIVE & WELL SPIRITUAL QC'S (MUSIC) CD RELEASE YEAR: 1996
6316,DANGEROUS [REMASTER] MICHAEL JACKSON (MUSIC) CD RELEASE YEAR: 1991
6317,SPSS FOR WINDOWS STEP BY STEP DARREN GEORGE PAUL MALLERY (BOOK) PAPERBACK 2000
6318,SZ 28W-SWIMSUIT-NEW-LANE BRYANT-FREE SHIPPING
6319,RCA RECEIVER DRD203RW
6320,AIWA RCHGBLE BATTERY FOR DVD PLAYER-NEW!!!!!
6321,USED 5 GALLON CORNELIUS STAINLESS STEEL KEG
6322,VERY NICE WOOD CHISLE WITH BLONDE WOOD HANDLE
6323,ABS YOGA FOR BEGINNERS.RODNEY YEE.VHS. NEW
6324,LARGE POT METAL HORSE FIGURE
6325,VINTAGE ~VICTOR~ ADJ PIPE WRENCH 1902-1903
6326,OLD LONDON MARTIN HORSE BIT SQUARE UNSUAL
6327,1897 = ALLIGATOR WRENCH - RARE!
6328,COPPER HORSE STATUE
6329,LADIES SEXY BLACK DRESS PANTS MEDIUM 10/12
6330,RALPH LAUREN POLO S/S RED COLAR KNIT PONY XXL
6331,TEXAS UNIVERSITY HUGE FLEECE BLANKET
6332,BURBERRY BARBIE NUDE DOLL LIMITED ED NEW
6333,POLO LEATHER SLING BAG VERY UNIQUE LIKE NEW
6334,TEXAS A & M UNIVERSITY AGGIES AFGHAN THROW
6335,5 SETS TRICK DICE - GUARANTEED 7/11 EVERYTIME
6336,GHR15 - ANTI AGING FORMULA HGH GHR-15 DUTCH
6337,PIER 1 ONE CLIP HANGING FRAME VERY UNIQUE NIP
6338,MUSIC FOR A LAZY AFTERNOON CD CLASSICAL
6339,BARBIES 10 ALL BLOND DOLLS BARBIE MATTEL
6340,BARBIE DOLLS
6341,REAL PHOTO USS DELAWARE USN C 1914
6342,BRIDGEVILLE DELAWARE DE WINTER SCENE PC OLD
6343,NEW ULTRASONIC CLEANER TATTOO JEWELRY DENTAL
6344,NEW GUCCI 1900 PETITE SQUARE WATCH 21940
6345,NEW COACH PURSE SILVER LOGO RING NECKLACE $98
6346,MOZART CLASSICAL MUSIC CD PREVIN PIANO
6347,ZUNI STERLING MONEY CLIP OWL DESIGN- O9
6348,THE LIMITED COLL TAN SUEDE BLAZER S LIKE NEW
6349,BOWERS-DEL-POSTCARD-1906
6350,EGYPTIAN SNAKE COBRA/WING BRASS ZIPPO LIGHTER
6351,ZIPPO SMOKIN JOES RACING LIGHTER COOL!!!!!!!!
6352,2 NEW WINSTON LIGHTERS (ZIPPO)
6353,RARE ETCHED RHYTHMICAL RIBBONS  ZIPPO $31.95
6354,ZIPPO EAGLE USA LIGHTER NEW
6355,~NEW~LONG BEADED DRESS/PURSE SZ PETITE MED
6356,DISNEY CLASSICS CHESHIRE CAT 94 FIG (MEMONLY)
6357,THE MARCH HARE PORCELAIN BOX
6358,WILMOUTH HOUDINI CALYPSO FROM TRINIDAD CD
6359,GREEN BAY PACKERS BOYD DOWLER AUTO'D CARD
6360,MANON RHEAUME SIGNED ROOKIE CARD  WOMEN !
6361,BOYD DOWLER: 1962 TOPPS 71 (FOOTBALL CARD)
6362,GOD BLESS AMERICA ZIPPO LIGHTER
6363,3- ZIPPO LIGHTER DISPLAY CASES.
6364,JOHN HAMON MILLER/ UNIQUE COLORS / NICE ! /NR
6365,DAVIS GLASS UNIQUE PAPERWEIGHT
6366,HAND BLOWN GLASS FLORAL PAPERWEIGHT
6367,15 OLD MARBLES
6368,LIDDED  STEIN  -  GERMANY
6369,MADDEN 2002 FOOTBALL 99? NINTENDO 64 N64 GAME
6370,VINTAGE NEW YORK METS MESH HAT EMO NICE
6371,1969 KEN BOSWELL METS TOPPS #402
6372,2001 SP GOLF HALE IRWIN TOUR SWATCH TRI-COLOR
6373,-&GT;~ZYDECO'S GREATEST HITS CD-
6374,**2**CUTE HC HORSE BOOKS FLIP  WESLEY DENNIS
6375,JAMES BOND 007 GOLDENEYE SE DVD BROSNAN
6376,14K FLORAL PATTERN WEDDING BAND
6377,GIRLS SIZE 12 JEANS &AMP; MUDD TOP STYLISH!!!
6378,BOY'S LG KNIT SHIRT-TOMMY HILFIGER
6379,DEPT 56 DICKENS SERIES CHRISTMAS CAROL
6380,BARRY SANDERS SIGNED LIONS MINI HELMET COA
6381,'69 LEBANON VALLEY  QUITTIE -EXCELLENT COND!
6382,BRAND NEW NWT VELVET STRIPE LS SHIRT - MEDIUM
6383,WOMANS JUMPER &AMP; TURTLENECK WHITE STAGE 8-10
6384,CMINATE MAROCO? NO RESERVE !
6385,CUTE AUGUST SIL DRESS SIZE 10 / 12
6386,GOODNIGHT SCOOBY DOO FLEECE BLANKET THROW NEW
6387,MARY-KATE & ASHLEY NEW WALL CALENDAR 2003
6388,NWT MARY KATE &AMP; ASHLEY BACKPACK/SLING PURSE
6389,"""""CHRISTMAS VIGIL"""" KNOWLES COLLECTOR PLATE"
6390,"MANNHEIM STEAMROLLER """"EXTRAORDINAIRE"""" XMAS CD"
6391,MAGGIE LAWRENCE PANTS SIZE 12
6392,TIGER WOODS PGA TOUR 2003 ELECTRONIC ARTS (GAME) PLAYSTATION 2
6393,UR193 SEXY CROCHET HIPPIE HALTER NWT RAMPAGE
6394,BACK TO BASICS GINGER THERAPY MASQUE YUM!
6395,PANASONIC KX-TC1743B DIGITAL 900MHZ ANSW/CID
6396,BELL BIV DEVOE - BBD - FACTORY SEALED!
6397,CLASSIC COLLECTIBLES VOL II WOOD PAINTING PTN
6398,NOAHS FRIENDS ANIMALS PAINTED ON WOOD PTNS
6399,BLESSINGS IN A JAR 2~CHRIS THORNTON
6400,HOUSE OF LLOYD CARING ANGEL
6401,CHOCOLATE MAHOGANY TEA TABLE NR
6402,HOME INTERIOR PICTURE
6403,5 VINTAGE YELLOW  TUPPERWARE MEASURING SPOONS
6404,GENUINE LEATHER PURSES W/BUILT IN WALLET
6405,LOOK FOR THE SILVER LINING JUNE HAVER VHS
6406,740-49 NATIONAL PARKS ISSUE
6407,1959 TOPPS CASEY STENGEL #552 NEAR MINT
6408,6 DON DRYSDALE CARDS LOT ARCHIVES RESERVE RC
6409,2002 TOPPS ARCHIVES RESERVE AL KALINE CARD
6410,4 2000 TOPPS CHROME JOHNNY UNITAS REPRINTS
6411,1961 TOPPS JACKIE JENSEN MVP#476 -    EX
6412,TOPPS 1958 TED WILLIAMS # 485 ALL-STAR
6413,MAROON LAKE  ~  NEW!!
6414,GIRL W/HEN FEED STORE AD CROSS STITCH PATTERN
6415,JENNIFER GARNER MAGNET...LACEY LOOK
6416,SEXY NEVE CAMPBELL 3 MAGNET SET. SET 2
6417,RED GEMSTONES SET IN YELLOW SETTING
6418,STERLING SILVER USA COIN PENDANT  NECKLACE
6419,TIME OF DESPAIR ENTWINE (MUSIC) CD RELEASE YEAR: 2002
6420,BRASS 30 LB PROPANE TANK O.P.D VALVE  2EA.
6421,SWEET 10K/GARNET HEART LADIES RING SIZE 8.5
6422,MASCULINE 14K BLACK STAR MEN'S RING S9.5 NR
6423,1973 TOPPS #257 YOGI BERRA METS MINT
6424,LIGHT BLUE CRACKLE BEADS BRACELET!!!!
6425,ORCHID/ROSE/DAFFODIL  TEMPORARY TATTOOS
6426,33PC TAMPER PROOF SCREWDRIVER HEXBITS
6427,LANCOME'S  PRIMORDIAL  INTENSE EYE GEL NEW
6428,ESTEE LAUDER FRUITION LARGE 1.7 FL OZ
6429,BRAND NEW GAMEBOY COLOR BUNDLE PACK $70 VALUE
6430,6 WASHCLOTHS 13X13 EGYPT. SPRINGMAID GARNET
6431,1923 S DOLLAR COUNTERFEIT F NO RESERVE
6432,FRIENDS MINI BOOK ~ RARE COLLECTABLE ~L@@K~
6433,CHRISTMAS TOTE BAG / PURSE BOWS &AMP; RIBBONS
6434,HALLMARK THANKSGIVING PIN LOT OF 10
6531,BINGO APRON
8708,HULK LOT OF 11 GREAT COMIC BOOKS
8709,THE INCREDIBLE HULK KING SIZE SPECIAL #3 1970
8710,SUPERMAN COMICS(LOT OF 25)
8711,THE INCREDIBLE HULK 1971 MARVEL COMICS
8712,HULK #116 FINE 1969! STARTS AT $5 US!!!!
8714,TONKA MARINE SERVICE TRAILER~VINTAGE~V. NICE!
8715,SWIVEL BELT HOLSTER LG 4NE1 LG4NE1
8716,CLEARANCE SS 5CT MALACHITE BRACELET
8717,CLEAR GLASS LUCKY JOE BANK NASH MUSTARD
8718,2001 BOWMAN DP ICHIRO SUZUKI ROOKIE MINT!
8719,RAY CHARLES - MY WORLD (1993) CD
8720,JIM BEAM RUBBER BAR MAT 14 BY 14 INCHES
8721,OLD JIM BEAM WHISKEY CIGARETTE LIGHTER
8722,AMERICAN FLYER BOYS' RR CLUB CHARTER SPECIAL
8723,VERY CUTE! HAND-PAINTED DENIM JUMPER - M/L
8724,CARNIVAL GLASS LIBERTY BELL BANK VINTAGE NR
8725,LIBERTY GLASS BELL BANK 1776-1976
8726,101 BEST OLD TIME RADIO COMEDY SHOWS
8727,PSI NEW 1248 VALVE SPRINGS
8728,'99 STEIFF CHINCHILLA MINT
8729,1963 POST CEREAL CARDS 5 TWINS
8730,1963 POST CEREAL ERNIE BANKS #169 NM
8731,STONE MESA BLUE JEANS LADIES 10
8732,WW1 SILK ROSES TO MY DEAR MOTHER
8733,LIME GREEN SHORT SET WITH FISH 3X CUTE
8734,KONGA MICHAEL GOUGH (MOVIE) VHS RELEASE YEAR: 2000
8735,HOME ALONE 2 SNES SUPER NINTENDO W BOX & BOOK
8736,SAG HARBOR GORGEOUS SWEATER 22 24 3X LIKE NEW
8737,DESTINATION MOON 1950 VHS CLASSIC SCI FI NEW
8738,1965 MINNESOTA TWINS MINT YEARBOOK KILLEBREW
8739,1959 FLEER TED WILLIAMS #37   NRMT/MT
8740,1963 POST CEREAL #153 DEL CRANDALL REAL TOUGH
8741,HIT-A-WAY BASEBALL HITTING TRAINER - HITAWAY
8742,30 MINT EGON SCHIELE POSTCARDS BOOKLET
8743,BASKETBALL PUGSTER ITALIAN CHARM/CHARMS
8744,VICTORIA SECRET@NICE SATEEN MALIBU PANT 10
8745,"14G 1"""" CAPTIVE BEAD RINGS BODY JEWELRY PAIR"
8746,COME CLEAN [PA] PUDDLE OF MUDD (MUSIC) CD RELEASE YEAR: 2001
8747,HOMCO THREE RACCOONS IN TREE # 1433 FIGURINE
8748,HOME INTERIOR SCONCES - BRASS & WOOD *NICE*
8749,LIZ CLAIBORNE 8 PC LOT CAREER  SZ 8  MINT
8750,LADIES 2PC.SET-PANTS & TOP-BY'CLAIRBORNE-MED
8751,LOVELY FRED ASTAIRE &AMP; GINGER ROGERS FIGURINES
8752,HUMMEL STAINED GLASS SUNCATCHER - LTD ED!!
8753,NIB H DUTY AIR RATCHET AIR COMPRESSOR TOOL
8754,HOME INTERIOR COUNTRY COTTAGE PICTURES SET 2
8755,VINTAGE COTTON APPLIQUE NAPKINS  ~ ESTATE
8756,WHAT A KNOCK-OUT!!!! THIS IS A BEAUTY.....
8757,2-SWISS MADE EMBROIDERED HANKYS VINTAGE
8758,PFALTZGRAFF HOPSCOTCH CEREAL BOWLS-CHERRIES
8759,COMPLETE BIBLE LIBRARY SOFTWARE CD! L@@K!
8760,PAUL MOLITOR MILWAUKEE BREWERS UDA BOBBLEHEAD
8761,HULK 1-31 VOL 3 VF/NM
8762,LOVELY MADEIRA MONOGRAM K HANKY ORIG LABEL
8763,SWEET PETIT POINT ROSE/ROSES HANKY
8764,HARD & COLOR BRUCE LEE TOY STATUTE 11'
8765,OZZY OSBOURNE SATIN 4' ROCK HEADBAND HAT BAND
8766,BRUCE LEE KUNG FU MARTIAL ARTS FIGURINE 3PC
8767,BRUCE LEE XBOX GAME POSTER QUEST OFTHE DRAGON
8768,SPELLBOUND TEENAGE WITCH'S BOOK
8769,REAL PHOTO WHITES CAFE WINNEBAGO MINNESOTA
8770,SNOWMAN SWEATSHIRT  SIZE 3X
8771,A VILLAGE CHRISTMAS BY THOMAS KINKADE
8772,'LOLLIPOP' STRIPE EBONITE BOWLING BALL
8773,VICTORIA SECRET SQUARE PATTERN TNK SWEATER S
8774,HARD ROCK RIO DE JANEIRO LEATHER BIKER WALLET
8775,DEWALT DW412 PALM GRIP SANDER
8776,PIG PLANTER THREE LITTLE PIGS NICE !!
8777,SAN DIEGO CA-SHAM ROCKS SHACK-$25 GIFT CERT.
8778,WHITE GOLD DIA HOOP EARRINGS$350*NR
8779,1 CENT CD: AFRO CELT SOUND SYSTEM '3' 2001
8780,R. BOOTH 2 DESIGNS KORAT CAT STATIONERY 116
8781,NICK JOHNSON SIGNED NEW YORK YANKEES CARD
8782,ESTEE LAUDER MINUTE MAKEUP STICK *GOLDSTICK*
8783,MARIO KART ADVANCE: SUPER CIRCUIT NINTENDO OF AMERICA INC. (GAME) GAME BOY ADVANCE
8784,APRICOT FOXGLOVE *** VERY RARE COLOR!!
8785,SHIRLEY POPPY - MIXED COLORS-OVER 800 SEEDS!!
8786,SEXY!FLOWER LACE BODYSTOCKING W/ATTACHED SLVS
8787,LUXURIOUS NEW!  CHENILLE SWEATER (1X)
8788,STATUE OF LIBERTY KEYCHAIN - NEW
8789,NEW MINI~STREETLINE~COMPLETE SKATEBOARD 20X5'
8790,DRUG REP RHINOCORT RHINO STUFFED FIGURE
8791,WV RICH VALLEY DAIRY MILK MAN BOTTLE PATCH
8792,BEAUTIFUL OLD MINTON ROSE PLATE
8793,HAND BLOWN PILGRIM GLASS GREEN BIRD
8794,AMBER PILGRIM GLASS WHALE HAND BLOWN
8795,AYNSLEY PEMBROKE 15.25' OVAL PLATTER
8796,NEW MEN'S PHILIP PERSIO TITANIUM WATCH $1
8797,WAGON MASTER  BEN JOHNSON NEW VHS
8798,ROY ROGERS - MOVIE SONG CLIPS ON VIDEO VOL. 2
8799,CK REVERSIBLE WRESTLING SINGLET BLUE RED XL
8800,1996SENTIMENTAL VALENTINE BARBIE BY MATTEL
8801,WHERE THE WILD THINGS ARE - BERNARD FIGURE
8802,QUIZ SHOW VHS JOHN TURTURRO RALPH FIENNES '94
8803,MAJESTIC PRO STYLE BASEBALL PANTS GRAY  SZ XL
8804,"HIT-A-WAY """"BASEBALL""""   NEW..BUY NOW  -X-MAS.."
8805,WWF  TRIPLE H: ALL ABOUT THE GAME TRIPLE H (MOVIE) DVD RELEASE YEAR: 2002
8806,STATE OF EMERGENCY ROCKSTAR GAMES (GAME) PLAYSTATION 2
8807,DARK TIDE I MICHAEL A. STACKPOLE (BOOK) PAPERBACK 2000
8808,KYLIE MINOGIE FEVER MINT 2002 CD
8809,XRATED: THE MITCHELL BROTHERS  A TRUE STORY OF SEX MONEY & DEATH DAVID MCCUMBER (BOOK) HARDCOVER 1992
8810,HAMBURGER: THE MOTION PICTURE
8811,DEAD TO RIGHTS NAMCO HOMETEKINC. (GAME) XBOX
8812,AMBLING INTO HISTORY ODYSSEY OF GEO W. BUSH
8813,LARGE TONKA CAR CARRIER NICE SHAPE
8815,"SADLER TEA POT &AMP; TEA CADDY """"AFTERNOON TEA""""SET"
8816,NEW NO BOUNDARIES BLACK VELVET DRESS SHOE
8817,SUZANNE SOMERS JEAN JACKET 2X
8818,WOMANS (1X) PRETTY FLOWERED TOP  VERY NICE!!
8819,INTERNATIONAL GARLIC BULBILS-5 KINDS-4 DOZ EA
8820,BLACK SATIN FEEL DRESS SHOES W/BEADING SZ12
8821,(2) 2002 DIAMOND CONNECTION BONUS PACK !
8822,US #484 MNH NICE MARGINS SC.$18.
8823,CORELLE/CORNING METAL BOWLS SET/3  ABUNDANCE
8824,TOASTER OVEN-SEARS APT. SIZE
8825,GREAT LOOKING OLD NAVY SHORTS LOT BOYS 14
8826,JOHN WAYNE PHOTO MOUSEPAD
8827,01 BOWMAN HERITAGE JACK WILSON ROOKIE PSA 9
8828,~NEW~YELLOW THERMAL RECEIVING BLANKET~NEW
8829,OLD ANTIQUE EGYPTIAN BRASS PLATE HAMMERED
8830,DALE EARNHARDT  WITH DALE JR SHARING TIME
8831,TASCO 4X32 SCOPE  GOOD  CONDITION
8832,2 CURTAINS LINED DRAPES 84' X 36' EA BURGANDY
8833,300 TOPPS BASEBALL CARDS ALL FROM THE 1980'S
8834,HAND CROCHETED  BABY BLANKET~ L@@K
8835,ORNATE ANTIQUE SOLID BRASS MINI PLATTER W/ SS
8836,4 SHEFFIELD STAINLESS KNIVES KNIFE SET IN BOX
8837,NWOT CROCHETT AFGAN THROW BLANKET BABY/ GIFT
8838,SET OF FOUR PORCELAIN HIGH HEEL SHOES
8839,DALE EARNHARDT GWSP SIGN CAR 1:24 REVELL #3
8845,CLASSIC WHITE RABBIT BY GUND
1940,1976 NATIONAL WILDLIFE ASSOCIATION ORNAMENT
1941,1982 HASBRO G.I.JOE HAL HEAVY ARTILLERY LASER
1942,SCOTT# 2283B -- PHEASANT BLUE SKY MINT NH
1943,HOME INTERIOR WOODEN BOOKS DECORATIVE LOT 3
1944,5 PLASTIC CANVAS KITS FOR RAILROAD
1945,ROCK'EM SOCK'EM ROBOTS WORKING KEYCHAIN $5
1946,THE PIPES ARE CALLING - SCOTTISH BAGPIPES
1947,BIBLE STORIES 2003 16MO CALENDAR FREE SHIPP
1948,LEVIS   AND  L.L. BEAN  SHIRTS
1949,LLAMA CHARM STERLING SILVER 3D LG #2
1950,2 PAIR WOMENS LEVI/LEVIS SZ 13 *MINT* NR!L@@K
1951,CUTE SLIDE CHARM BRACELET FOR TEACHER
1952,2 MEN BVD  X-LARGE T-SHIRTS ~NWOT~
1953,"TOLKIEN'S""""THE HOBBIT &AMP; LORD OF THE RINGS""""-ANI"
1954,"VHS """"CROCODILE DUNDEE"""" &GT;&GT;&GT;NO RESERVE&LT;&LT;&LT;"
1956,ANTIQUE TRADER'S ANTIQUES AND COLLECTIBLES PRICE GUIDE 2001 KYLE HUSFLOEN (BOOK) PAPERBACK 2000
1957,50-70 RELOADING BULLETS AND BRASS
1958,FLIRTING VHS NICOLE KIDMAN THANDLE NEWTON '92
1959,ALONG FOR THE RIDE VHS MELANIE GRIFFITH 2000
1960,NATIONAL LAMPOON'S FAVORITE DEADLY SINS VHS
1961,ROLLERBALL VHS REBECCA ROMIJN-STAMOS 2002
1962,FAIR GAME VHS CASSANDRA DELANEY OOP
1963,VINTAGE AZURITE CUP /SAUCER FIRE KING
1964,TOMMY HILFIGER GIRL'S CAPRIS-SZ 10~LIKE NEW~
1965,2 CLOWN HALLOWEEN TWIN TODDLER 2-4 COSTUMES
1966,ADORABLE BARNEY'S *BABY BOP* PLUSH BACKPACK
1967,KITTEN CAT BIRDHOUSE ADDRESS LABELS 3 DESIGNS
1968,THOMAS KINKADE MINIATURE W/EASEL ? PRIZE
1969,CARTERS BLOUSE  & CAPRIS SET 2T NEW!!
1970,CHRIS TRITLE 2002 TOPPS 206 ROOKIE AUTOGRAPH
1971,76 TOPPS #520 WILLIE MCCOVEY PADRES NICE
1972,BOBBY HIGGINSON 73 CARDS W/RC/PREMS NO DUPS!!
1973,1975 MINI TOPPS #450 WILLIE MCCOVEY ** NRMT+
1974,ULTRA GOLD MEDALLION LOT!!!
1975,98 TSC ONEOFAKIND 305 BOBBY HIGGINSON 98/150
1976,GETTING THE MOST FROM YOUR PRONEA 6I
1977,N E PATRIOTS EMBROIDER DENIM JACKET XXL NEW
1978,NIKON PRONEA 6I - NIKON SCHOOL VIDEO (NEW)
1979,RARE Z SCALE FR SOUTHERN PACIFIC COMMUTER SET
1980,"SV """"KRISPY KREME DOUGHNUT SHOP"""" NEW 2002"
1981,PEWTER PILGRIM BADGE
1982,FOUR JETTONS
1983,FRANKLIN MINT 1957 CHRYSLER 300-C MIB
1984,1972 ROBERTO CLEMENTE TOPPS IN ACTION TFA 7.5
1985,HALLMARK *2001 CELEBRATION BARBIE* ORNAMENT
1986,CLASSIC METAL WORKS - 61 IMPALA - BLACK
1987,STAR TREK DELTA FLYER 2002 ORNAMENT
1988,MOTOROLA STARTAC CELL PHONE FOR VERIZON SERV.
1989,MOTOROLA V-60 PHONE - NEW!
1990,DIGITAL AUDIOVOX MOBILE CELLULAR PHONE
1991,ARCADE'S GREATEST HITS MIDWAY SEGA SATURN
1992,NBA LIVE '98 SEGA SATURN NEW
1993,4 FIESTA YELLOW BOUILLON BOWLS FIESTAWARE
1994,1967 CHEVROLET CAMARO SALES MAILER/CARD
1995,201 SCROLL SAW PATTERN PATTERNS BOOK
1996,NEW SEPT 11TH TWIN TOWERS ANNIVERSARY BILL $1
1997,11 ASSORTED MATT WALBECK CARDS ANGELS
1998,PLAYBOY - WENDY KAYE #'D AUTOGRAPH CARD
1999,2002 MARSHALL FAULK FLEER AUT TFA 10 GEM MINT
2000,PROGRESSIVE 418 SERIES SHOCKS *LOOK* *NO RES*
2001,FLYING IN A BLUE DREAM JOE SATRIANI (MUSIC) CD RELEASE YEAR: 1997
2002,1964 UNITED STATES SILVER QUARTER COIN
2003,MEN'S FLORSHIEM GRAY OXFORD 9C
2004,1927 BUFFALO VG
2005,1923 S PEACE SILVER DOLLAR
2006,2003 BUSH TEXAS STATE QUARTER - PARODY
2007,JEFF BAGWELL HOUSTON ASTROS CARDS W/RC'S
2008,ULTIMATE ALYSSA MILANO 1775 PIC &AMP; 21 VIDS CD
2009,US TWO DIFFERENT FRANKLIN HALF DOLLARS
2010,ACTION 1/24 #24 JEFF GORDON 'PEPSI' CW CAR.
2011,STEVE PARK #1 PENNZOIL HOOD SERIES RARE
2012,BACK INTO YOUR SYSTEM [EDITED] [ECD] SALIVA (MUSIC) CD RELEASE YEAR: 2002
2013,L@@K!! JAPAN ONLY- HELLO KITTY GREEN TEA CAN
2014,STEVE PARK 1998 PENNZOIL 1/18 REVELL
2015,STERLING MARLIN #40 COORS LIGHT STORE DISPLAY
2016,AMERICAN FLAG KEY CHAIN - USA  RED WHITE BLUE
2017,1/24 REVELL DALE JARRETT RACED DARLINGTON WIN
2018,2001 STERLING MARLIN 1/24 SCALE KISS CWC
2019,EARNHARDT-RACED ROLEX 24 CORVETTE 1:18 SCALE
2020,STERLING MARLIN 2002 1/24 COORS ORIGINAL GOLD
2021,NASCAR BEAR SET  DALE EARNHARDT  JEFF GORDON+
2022,LILLIE RUBIN TOTE BAGS $$MAKER HANDBAG BAGS
2023,TALBOTSFERRARKASPERLIZSTUART COMBO SZ 6
2024,BRAND NEW W/TAGS MS CLAUS 2-PC OUTFIT 10
2025,NWT RALPH LAUREN POLO DRESS SHIRT BLAKE (L)
2026,MAGNIFICENT NWT RALPH LAUREN CRESTED SWTR L
2027,1/24 JEFF GORDON &AMP; DALE EARNHARDT PACK
2028,HUGE 2X4 FOOT WARD BURTON  #22  VERTICAL FLAG
2029,#24 JEFF GORDON INFATABLE MONTE CARLO NO RES
2030,SCOOBY DOO SEMI TRUCK TRANSPORTER +++? NR!
2031,FLIRTY  FAIRY    WINDOW STICKER
2032,KODAK PM100 PERSONAL PICTURE MAKER!
2033,$172 CHARTER CLUB HOUNDSTOOTH JACKET 10 NWTG
2034,GIORGIO ARMANI LADIES PLAID WOOL BLAZER-12US
2035,1950S SEXY PENCIL SKIRT **VERI RED** (36W)
2036,ARCH RIVALS THE ARCADE SEGA GENESIS GAME RARE
2037,SLAZENGER  PUTTER   HEADCOVER
2038,MIZUNO T-ZOID 6 IRON T3-TITANIUM INSERT
2039,2000/00 JUST BLACK ERIC GAGNE #'D TO 50 RARE
2040,THE PRODUCERS ORIGINAL SOUNDTRACK NEW CD
2041,YVES SAINT LAURENT YSL EYEHADOW NEW #105
2042,50 5MM SPARKLING PINK CUBE GLASS BEADS
2043,CLUTCH HUB PULLER FOR BIG TWIN TRANSMISSION
2044,1952 TOPPS JOE PAGE NY YANKEES #48B EX- TO EX
2045,1973 TOPPS NOLAN RYAN #220 - NO RESERVE!
2046,200 SHEETS QUALITY PHOTO PAPER-FACTORY DIRECT
2047,AIR JORDAN? INFANT BOYS SIZE 4 SHOES
2048,BABY GAP BOYS SHIRT 12-18 MO. NWT CUTE!!!
2049,NOKIA 3360 {CRYSTAL STAR} FLASHING BATTERY #2
2050,OLD NAVY STRETCH FLARES PANTS 18 NEW  HIP HUG
2051,MOTOROLA V60 V66 V70 USB DATA CABLE
2052,GO VHS TAYE DIGGS KATIE HOLMES JAY MOHR 1999
2053,1.36CT BLACK DIA SOLITAIRE FILIGREE RING NR
2054,10 KARAT GOLD 4MM WHITE TOPAZ EARRINGS $1NR!!
2055,2.5 PEAR CUT MAN MADE DIAMOND W/APPRAISAL *NR
2056,FREE SHIP*THIMBLEBERRIES*TAN MICRODOT *FQ
2057,99 CENT SALE - SEW CUTE REAP &AMP; SOW
2058,~RUSTY TIN OVAL TUBS~ 3 PC SET~ NEAT ITEM~
2059,NASCAR DIECAST 1/24 JERRY NADEAU COAST GUARD
2060,NASCAR 97 1/24 REVELL # 75 RICK MAST DIECAST
2061,#3 RON HORNADAY DRACULA 1/24 NASCAR DIECAST
2062,NASCAR DIECAST ELLIOTT SPIDERMAN 1:24 ACTION
